game_id,player_win,player_hand_value,dealer_hand_value,dealer_bust
518,0,24,17,0
519,0,25,22,1
520,0,30,25,1
521,0,25,26,1
522,0,15,20,0
523,0,25,22,1
524,0,27,17,0
525,0,28,19,0
526,0,23,20,0
527,0,23,17,0
528,0,24,24,1
529,0,24,22,1
530,0,31,24,1
531,0,25,19,0
532,0,26,24,1
533,0,14,21,0
534,0,16,20,0
535,0,27,25,1
536,0,31,21,0
537,0,24,18,0
538,1,16,23,1
539,0,25,22,1
540,0,23,23,1
541,0,28,20,0
542,0,16,17,0
543,0,23,18,0
544,0,14,21,0
545,0,26,23,1
546,0,28,24,1
547,0,31,18,0
548,0,15,20,0
549,0,25,24,1
550,0,29,19,0
551,1,14,25,1
552,0,16,20,0
553,0,30,18,0
554,0,22,18,0
555,0,24,23,1
556,0,23,17,0
557,0,28,17,0
558,1,15,22,1
559,0,29,21,0
560,0,30,20,0
561,0,27,24,1
562,0,24,21,0
563,0,25,26,1
564,0,22,17,0
565,0,22,20,0
566,0,22,23,1
567,0,23,19,0
568,0,22,23,1
569,0,22,19,0
570,0,27,18,0
571,0,29,17,0
572,0,15,17,0
573,0,30,26,1
574,0,23,18,0
575,0,26,21,0
576,0,22,19,0
577,0,23,21,0
578,0,24,21,0
579,0,25,17,0
580,0,26,19,0
581,0,30,20,0
582,0,25,21,0
583,0,30,20,0
584,0,28,21,0
585,0,30,20,0
586,0,16,17,0
587,0,14,20,0
588,0,28,22,1
589,0,30,17,0
590,0,23,19,0
591,0,28,20,0
592,0,26,24,1
593,0,16,21,0
594,0,26,17,0
595,0,15,17,0
596,0,29,17,0
597,0,30,20,0
598,0,28,26,1
599,0,27,20,0
600,0,30,22,1
601,0,28,25,1
602,0,22,17,0
603,0,28,18,0
604,0,24,22,1
605,0,23,21,0
606,0,25,18,0
607,0,16,21,0
608,0,25,20,0
609,0,29,19,0
610,0,23,20,0
611,0,28,25,1
612,0,25,22,1
613,0,25,19,0
614,0,27,19,0
615,0,23,18,0
616,0,30,20,0
617,0,28,24,1
618,0,22,20,0
619,0,26,21,0
620,0,25,22,1
621,0,28,19,0
622,0,23,23,1
623,0,23,23,1
624,0,25,18,0
625,0,22,21,0
626,0,24,18,0
627,0,25,22,1
628,0,22,19,0
629,0,26,21,0
630,0,23,20,0
631,0,24,18,0
632,0,23,19,0
633,0,23,21,0
634,0,28,18,0
635,0,29,23,1
636,0,16,18,0
637,0,14,21,0
638,0,27,17,0
639,0,27,18,0
640,0,16,20,0
641,0,23,18,0
642,0,22,20,0
643,0,14,17,0
644,0,29,18,0
645,0,29,17,0
646,0,22,22,1
647,0,25,22,1
648,0,25,18,0
649,0,24,18,0
650,0,22,17,0
651,0,30,23,1
652,0,23,20,0
653,0,25,17,0
654,0,16,18,0
655,0,27,17,0
656,0,25,21,0
657,0,15,18,0
658,0,22,21,0
659,0,27,21,0
660,0,26,22,1
661,0,27,20,0
662,0,26,20,0
663,0,23,18,0
664,0,29,25,1
665,0,23,20,0
666,0,26,21,0
667,0,28,19,0
668,0,31,26,1
669,0,22,22,1
670,0,14,18,0
671,0,16,18,0
672,0,23,18,0
673,0,26,18,0
674,0,24,21,0
675,0,30,20,0
676,0,30,20,0
677,0,14,18,0
678,0,30,17,0
679,0,26,25,1
680,0,23,25,1
681,0,26,19,0
682,0,28,20,0
683,0,22,17,0
684,0,23,21,0
685,0,26,21,0
686,0,27,20,0
687,0,28,18,0
688,0,16,17,0
689,0,24,24,1
690,0,30,21,0
691,0,14,20,0
692,1,16,25,1
693,0,15,21,0
694,0,24,18,0
695,0,30,19,0
696,0,27,25,1
697,0,25,20,0
698,0,24,20,0
699,0,16,19,0
700,0,23,22,1
701,1,14,23,1
702,0,16,21,0
703,0,26,20,0
704,0,27,23,1
705,1,14,25,1
706,0,29,22,1
707,0,22,23,1
708,0,28,24,1
709,0,30,20,0
710,0,24,21,0
711,0,23,20,0
712,0,28,23,1
713,0,25,19,0
714,0,16,20,0
715,0,26,18,0
716,0,23,17,0
717,0,27,20,0
718,0,27,21,0
719,0,22,20,0
720,0,24,25,1
721,0,15,20,0
722,0,26,22,1
723,0,30,20,0
724,0,26,23,1
725,0,22,17,0
726,0,30,17,0
727,0,29,17,0
728,0,26,18,0
729,0,23,20,0
730,0,31,20,0
731,0,28,26,1
732,0,27,22,1
733,0,27,26,1
734,0,25,17,0
735,0,16,19,0
736,0,27,21,0
737,0,22,26,1
738,0,30,18,0
739,0,25,18,0
740,0,22,20,0
741,0,24,18,0
742,0,14,18,0
743,0,24,19,0
744,0,30,18,0
745,0,22,18,0
746,0,16,19,0
747,0,29,25,1
748,0,16,17,0
749,0,25,23,1
750,0,28,22,1
751,0,28,18,0
752,0,16,19,0
753,0,22,20,0
754,0,14,20,0
755,0,25,20,0
756,0,30,18,0
757,0,28,20,0
758,0,14,19,0
759,0,25,18,0
760,0,27,18,0
761,0,23,18,0
762,0,23,21,0
763,0,31,19,0
764,0,22,18,0
765,0,30,25,1
766,0,16,17,0
767,0,27,19,0
768,0,25,17,0
769,0,24,26,1
770,0,22,17,0
771,0,15,17,0
772,0,23,25,1
773,0,29,24,1
774,0,24,17,0
775,0,26,23,1
776,0,26,19,0
777,0,26,19,0
778,0,16,20,0
779,0,26,21,0
780,0,26,19,0
781,0,27,21,0
782,0,14,19,0
783,0,22,20,0
784,0,22,21,0
785,0,22,20,0
786,0,28,18,0
787,0,29,24,1
788,0,15,21,0
789,0,26,17,0
790,0,28,18,0
791,0,24,20,0
792,0,25,22,1
793,1,14,25,1
794,0,27,21,0
795,0,29,18,0
796,0,22,24,1
797,0,31,19,0
798,0,14,18,0
799,0,28,21,0
800,0,23,21,0
801,0,26,18,0
802,0,22,17,0
803,0,26,17,0
804,0,23,18,0
805,0,28,17,0
806,0,25,20,0
807,0,27,18,0
808,0,30,22,1
809,0,24,17,0
810,1,16,22,1
811,0,30,21,0
812,0,28,17,0
813,0,27,19,0
814,1,16,26,1
815,0,23,26,1
816,0,14,20,0
817,0,15,20,0
818,1,15,22,1
819,0,22,23,1
820,1,15,25,1
821,0,23,20,0
822,0,15,20,0
823,0,29,24,1
824,0,24,17,0
825,0,22,18,0
826,0,14,20,0
827,0,23,21,0
828,0,26,24,1
829,0,27,19,0
830,0,29,18,0
831,0,28,22,1
832,1,14,23,1
833,0,23,17,0
834,0,31,18,0
835,0,14,20,0
836,0,22,17,0
837,0,27,19,0
838,0,14,17,0
839,0,28,19,0
840,0,28,19,0
841,0,27,17,0
842,0,29,21,0
843,0,24,21,0
844,0,16,19,0
845,0,15,18,0
846,0,27,19,0
847,0,23,25,1
848,0,31,18,0
849,0,26,19,0
850,1,16,25,1
851,0,23,17,0
852,0,14,19,0
853,0,14,17,0
854,0,24,26,1
855,0,30,20,0
856,0,22,23,1
857,0,31,20,0
858,0,26,24,1
859,0,27,19,0
860,0,15,20,0
861,0,27,17,0
862,0,29,20,0
863,0,29,18,0
864,0,16,18,0
865,0,26,17,0
866,0,14,19,0
867,0,14,20,0
868,0,30,20,0
869,0,22,18,0
870,0,27,24,1
871,0,27,18,0
872,0,28,21,0
873,0,25,25,1
874,0,24,17,0
875,0,25,25,1
876,0,15,19,0
877,0,27,21,0
878,0,29,25,1
879,0,22,19,0
880,0,15,20,0
881,0,14,19,0
882,0,30,19,0
883,0,15,19,0
884,0,23,19,0
885,0,28,18,0
886,0,22,19,0
887,0,14,19,0
888,0,24,22,1
889,0,15,19,0
890,0,30,21,0
891,1,16,24,1
892,0,22,18,0
893,0,28,21,0
894,0,23,19,0
895,0,23,18,0
896,0,28,24,1
897,0,14,17,0
898,0,22,19,0
899,1,16,25,1
900,0,28,22,1
901,0,26,17,0
902,0,28,17,0
903,0,14,18,0
904,0,23,20,0
905,0,16,20,0
906,0,14,20,0
907,0,22,21,0
908,1,15,22,1
909,1,16,22,1
910,0,26,17,0
911,0,23,25,1
912,0,23,17,0
913,0,22,20,0
914,0,22,21,0
915,0,23,20,0
916,0,29,24,1
917,0,22,18,0
918,0,15,20,0
919,0,25,26,1
920,0,23,20,0
921,0,15,17,0
922,0,23,18,0
923,0,25,21,0
924,0,28,23,1
925,0,26,17,0
926,0,25,19,0
927,0,23,21,0
928,0,29,18,0
929,0,22,20,0
930,0,26,25,1
931,0,27,21,0
932,0,29,21,0
933,0,22,23,1
934,0,29,17,0
935,0,24,17,0
936,0,25,24,1
937,0,23,22,1
938,0,27,20,0
939,0,15,19,0
940,0,25,18,0
941,0,23,20,0
942,0,22,17,0
943,0,25,20,0
944,0,29,17,0
945,0,26,20,0
946,0,26,21,0
947,0,26,19,0
948,0,22,24,1
949,0,16,21,0
950,0,23,20,0
951,0,23,18,0
952,0,14,21,0
953,0,15,17,0
954,0,31,19,0
955,1,15,22,1
956,0,22,19,0
957,0,27,18,0
958,0,30,25,1
959,0,28,17,0
960,0,22,20,0
961,1,15,26,1
962,0,14,18,0
963,0,22,21,0
964,0,23,23,1
965,0,28,22,1
966,0,23,20,0
967,0,15,19,0
968,0,26,26,1
969,0,16,20,0
970,0,22,19,0
971,0,24,19,0
972,0,29,20,0
973,0,30,17,0
974,0,25,20,0
975,0,14,19,0
976,0,28,18,0
977,0,24,26,1
978,0,15,20,0
979,0,26,22,1
980,0,14,21,0
981,0,26,20,0
982,0,22,20,0
983,0,27,24,1
984,0,22,17,0
985,0,28,17,0
986,0,22,23,1
987,0,22,17,0
988,0,24,19,0
989,0,24,18,0
990,0,23,17,0
991,0,22,18,0
992,0,14,21,0
993,1,14,23,1
994,0,23,24,1
995,0,23,18,0
996,0,26,21,0
997,0,15,18,0
998,1,15,25,1
999,0,29,20,0
